,entropy,target_entropy,optimal_lambda
26829,0.7258114349213527,0.9,0.35
345108,0.6759704632813667,0.9,0.4
677790,0.5946125684763671,0.9,0.5
540466,0.644333762279223,0.9,0.45
458349,0.47743200501451855,0.9,0.6
203953,0.6206416930176996,0.9,0.5
23563,0.6591040239479655,0.9,0.45
559892,0.7351327601676853,0.9,0.35
514256,0.7444145600380575,0.9,0.35
461730,0.2718969710931821,0.9,0.65
525963,0.7917070975878786,0.9,0.25
395998,0.4109188187614452,0.9,0.6
428366,0.5473999480169454,0.9,0.55
166892,0.6996745953320459,0.9,0.4
291129,0.7660513904074072,0.9,0.3
539295,0.6522326588167563,0.9,0.45
101632,0.6564890843731404,0.9,0.45
636362,0.6143631761489311,0.9,0.5
499364,0.621296439369901,0.9,0.5
497338,0.7368420520688803,0.9,0.35
356516,0.6418592102408366,0.9,0.45
323667,0.641324947538397,0.9,0.45
614842,0.7205508584479373,0.9,0.35
304950,0.5696010210220638,0.9,0.5
320985,0.40704526395713203,0.9,0.6
454552,0.5477955121843598,0.9,0.55
197896,0.6651150896802086,0.9,0.45
283381,0.6605793775460604,0.9,0.45
473381,0.6955958995734295,0.9,0.4
292278,0.6008920989949192,0.9,0.5
116195,0.7042797612954796,0.9,0.4
217093,0.6897126833353423,0.9,0.4
267994,0.5438465299534464,0.9,0.55
458572,0.7248474712506617,0.9,0.35
322351,0.8190859729717307,0.9,0.2
585531,0.7470270140950852,0.9,0.35
502427,0.5247911366446458,0.9,0.55
135799,0.6787426239268687,0.9,0.4
231276,0.8236877153246674,0.9,0.2
702024,0.5733081661614601,0.9,0.5
27634,0.6730092258614232,0.9,0.4
51062,0.673672592592602,0.9,0.4
324086,0.5740883736182995,0.9,0.55
401984,0.6332599582920079,0.9,0.45
558124,0.6720659545569057,0.9,0.45
59906,0.7728784249997067,0.9,0.3
495892,0.7156590801154651,0.9,0.4
231923,0.7434562852630966,0.9,0.35
72157,0.7026249800473332,0.9,0.4
61677,0.724813518087758,0.9,0.4
570191,0.6886529187827037,0.9,0.4
677356,0.6585481616783405,0.9,0.45
303697,0.4753841095226934,0.9,0.6
655950,0.7882262931437024,0.9,0.25
176780,0.5982234123855297,0.9,0.5
11343,0.6682308034161856,0.9,0.45
277990,0.6567920301027801,0.9,0.45
28915,0.6453506240392134,0.9,0.45
6429,0.6164246006871291,0.9,0.45
35711,0.7449748056378132,0.9,0.35
307154,0.6134401686815978,0.9,0.5
192249,0.7620689195844387,0.9,0.3
604426,0.7360713699722001,0.9,0.35
653041,0.7236675097759796,0.9,0.35
143729,0.683043860148757,0.9,0.4
213278,0.7377545829416212,0.9,0.35
187209,0.781877142415612,0.9,0.3
3856,0.7268154204713203,0.9,0.35
302153,0.6826210363702391,0.9,0.45
303155,0.7735332845005958,0.9,0.3
694959,0.6808091831892268,0.9,0.45
51875,0.6517906586360979,0.9,0.45
661916,0.6898366509652545,0.9,0.4
112087,0.6538347902725411,0.9,0.45
109606,0.6132324372546445,0.9,0.5
519186,0.6438360306609666,0.9,0.45
707507,0.7591054227362313,0.9,0.35
395708,0.7441524956671891,0.9,0.35
22164,0.6642841978314684,0.9,0.45
465244,0.5371866275069509,0.9,0.55
210982,0.655077511900825,0.9,0.45
653964,0.7211232644346248,0.9,0.4
361464,0.6976068172792633,0.9,0.4
91064,0.6233237365088201,0.9,0.45
445726,0.5589663485072703,0.9,0.55
273517,0.6943346813792517,0.9,0.4
329146,0.7124771232994163,0.9,0.4
209995,0.6049387527059183,0.9,0.45
687109,0.7278432318235363,0.9,0.35
441420,0.7799562449118539,0.9,0.3
513771,0.49113997500311624,0.9,0.55
374201,0.71344120991962,0.9,0.35
154758,0.38262495057586404,0.9,0.6
30772,0.761889260430709,0.9,0.3
374073,0.6608366346141683,0.9,0.45
473296,0.7095759210002756,0.9,0.4
557348,0.6635051846432674,0.9,0.45
162454,0.5251366989580721,0.9,0.55
306480,0.5951514293166944,0.9,0.5
438528,0.712893916632644,0.9,0.4
658104,0.6535468044453211,0.9,0.45
467678,0.6533040379904831,0.9,0.45
224775,0.7467292563617092,0.9,0.35
508456,0.720797498913131,0.9,0.35
678224,0.5787286337458719,0.9,0.5
434786,0.5703519859639921,0.9,0.5
412227,0.5821299012102304,0.9,0.5
432956,0.6525770987378721,0.9,0.4
85136,0.6994772891274746,0.9,0.4
203214,0.8000054582328648,0.9,0.25
673614,0.5540596939009744,0.9,0.55
702384,0.6305117526993657,0.9,0.5
74928,0.7564930869040704,0.9,0.3
275740,0.7348845214676033,0.9,0.35
219624,0.6736118491929622,0.9,0.45
247797,0.7827522083304186,0.9,0.25
365263,0.7313216245759507,0.9,0.35
391581,0.7573394148401278,0.9,0.35
638878,0.4882672123369827,0.9,0.55
361669,0.6723342878070788,0.9,0.4
422292,0.6716111505356805,0.9,0.4
16296,0.6490807654034652,0.9,0.45
224983,0.5676278186157847,0.9,0.5
453614,0.8052582317270087,0.9,0.25
105475,0.6874931759323054,0.9,0.4
198888,0.5765646204117924,0.9,0.5
560830,0.7284923933312105,0.9,0.35
56648,0.5840550902632591,0.9,0.5
251817,0.7028709580697408,0.9,0.4
263660,0.7962545414920414,0.9,0.25
104937,0.6785754029292935,0.9,0.45
14959,0.7615263537462404,0.9,0.3
411631,0.5704218835526259,0.9,0.55
236066,0.5427804255291754,0.9,0.55
280506,0.7073921833603722,0.9,0.4
66219,0.6487610578994386,0.9,0.45
295535,0.798509369362784,0.9,0.25
4317,0.7326194862042437,0.9,0.35
627629,0.6945643656997783,0.9,0.4
106969,0.6270694415806402,0.9,0.45
232380,0.6316651165301087,0.9,0.45
395029,0.5994461026334837,0.9,0.5
313253,0.6423067801021894,0.9,0.5
157655,0.6985340452693938,0.9,0.4
419878,0.7599060433700575,0.9,0.35
567379,0.7088926652643346,0.9,0.4
675781,0.6084398958487914,0.9,0.5
688835,0.4619160257917024,0.9,0.6
543099,0.712839878877234,0.9,0.35
484758,0.6421382380150379,0.9,0.45
683596,0.7509818899330697,0.9,0.35
98861,0.6017674779404418,0.9,0.5
668886,0.5856973182442374,0.9,0.5
411142,0.5384598815080949,0.9,0.55
155620,0.6502389266134525,0.9,0.45
289994,0.680532738369665,0.9,0.4
276434,0.6661274350932327,0.9,0.4
181302,0.5646929869978997,0.9,0.5
441636,0.6232900410060355,0.9,0.45
7868,0.5426596965312336,0.9,0.55
198147,0.6882228269251709,0.9,0.4
489009,0.7222379125259433,0.9,0.35
