,entropy,target_entropy,optimal_lambda
U21419,0.5517531165711628,0.8878691352462983,0.45
U37322,0.3979085493423356,0.8316807588290288,0.45
U60707,0.5682199282767995,0.8931065864455286,0.5
U45067,0.8322531777449308,0.963942419605405,0.5
U57497,0.6589344807305755,0.9199589455503933,0.55
U33278,0.5928295022156683,0.9007120266399095,0.5
U20492,0.6693917999809837,0.9228605419713903,0.5
U3311,0.7336413863324731,0.9399327123866943,0.5
U83711,0.67336359106278,0.9239530981482883,0.5
U30227,0.7329996617497522,0.939768220826543,0.5
U34724,0.5325354274658601,0.8815961826376209,0.5
U30278,0.7254797691388927,0.9378320300147204,0.5
U91937,0.7147021983876092,0.9350288769232529,0.55
U42245,0.8072211143294271,0.9580727824587655,0.5
U92635,0.6169343290653004,0.907920427327194,0.5
U77767,0.7686025950944059,0.9487250533064542,0.55
U68789,0.7386735388923771,0.9412186160608678,0.5
U11543,0.7541175268041692,0.9451218571793164,0.55
U32905,0.7277157551554487,0.9384094131319609,0.5
U10707,0.4585916704171345,0.8556284811868873,0.5
U58736,0.785021128648497,0.9527441025061731,0.55
U1259,0.8528064820214247,0.9686571723985531,0.5
U66048,0.600328550725804,0.9029793104722146,0.5
U83646,0.8016653385161996,0.9567503313289581,0.5
U58783,0.6398177993502461,0.9145580221249888,0.5
U52695,0.7981926959955348,0.9559200038618028,0.5
U33814,0.7956215539830246,0.9553033660329002,0.55
U9239,0.5258875617472434,0.8793840409951312,0.5
U47823,0.7978083192676788,0.9558279197819072,0.55
U53273,0.5943161289177872,0.901163313705089,0.45
U600,0.5623806629993257,0.8912634070299833,0.45
U51043,0.73743167263428,0.9409019255559555,0.55
U70297,0.42604156386447434,0.8431219462717641,0.45
U20995,0.6957507814457965,0.9300166859804975,0.55
U7791,0.49193291899386093,0.8677231359010622,0.45
U52265,0.8123540350153017,0.9592881250258382,0.5
U56300,0.3839370372147232,0.8257565016724793,0.45
U1988,0.8074252831482706,0.958121242242073,0.5
U63766,0.715852367095026,0.9353296313753783,0.55
U1722,0.736370317374699,0.9406309291620876,0.5
U51789,0.46468026485442954,0.8578884990097622,0.55
U79838,0.4507328793447829,0.852675624376283,0.45
U47545,0.7607722447375015,0.9467840478069364,0.5
U55845,0.7058247586691919,0.9326944181363097,0.5
U17349,0.806792619689699,0.9579710467037973,0.55
U51416,0.7866412310745192,0.9531370270643701,0.55
U71056,0.7357334270889708,0.9404681615835588,0.5
U31928,0.8402542004540594,0.9657887416146419,0.5
U88540,0.32036452947894106,0.7963956607546672,0.45
U5546,0.7870550853294929,0.9532372956021108,0.5
U23119,0.8021141355080695,0.9568574310197563,0.5
U93815,0.8630009372187274,0.9709620446539347,0.5
U68862,0.5812659367275745,0.897170478523423,0.45
U63527,0.8061512976912869,0.9578186994141693,0.5
U30905,0.38535028142257216,0.8263635184564816,0.5
U69136,0.7715956541038103,0.9494628018566895,0.5
U84843,0.511916049619631,0.8746609734725534,0.45
U23085,0.8159630860433631,0.9601389815540418,0.5
U31132,0.511916049619631,0.8746609734725534,0.5
U68139,0.7518971979113572,0.9445646609681415,0.55
U84352,0.6176493498789429,0.9081307839966141,0.5
U51163,0.5763225542887565,0.8956392615195916,0.45
U23407,0.7355791232283813,0.9404287097825691,0.55
U3661,0.6405600584414288,0.9147701213241424,0.5
U31344,0.6773773874409756,0.9250519840177239,0.5
U21080,0.7750807168432703,0.9503189433811506,0.55
U65919,0.6028805989231111,0.9037457368311227,0.5
U48847,0.5623806629993257,0.8912634070299833,0.45
U29643,0.4811921149878774,0.8639004504250327,0.5
U38907,0.750266388793807,0.9441545669242841,0.55
U38283,0.7847709641402465,0.952683372128786,0.5
U76234,0.49193291899386093,0.8677231359010622,0.45
U74732,0.7707810262480798,0.9492622341921864,0.5
U40062,0.7161908204247605,0.9354180589873011,0.5
U18006,0.8419177847089286,0.9661708640866966,0.5
U23324,0.7716799940324028,0.949483557319355,0.5
U4102,0.8264339182656433,0.9625906227712213,0.5
U54713,0.6955561691694898,0.9299646521422124,0.5
U83978,0.607157648135549,0.9050244120943416,0.5
U78884,0.3917793510650281,0.8291026600382332,0.45
U31815,0.6972929302479696,0.9304286019273321,0.55
U2001,0.8061826031945242,0.9578261383479589,0.5
U29810,0.759191348215827,0.9463902339436467,0.5
U28770,0.6112542722434587,0.9062424084125464,0.5
U17845,0.6812005122726564,0.9260938351303931,0.5
U56622,0.8390087163103729,0.9655022596446867,0.55
U74863,0.5963460154200257,0.9017780590008956,0.5
U75944,0.8275567195200124,0.9628520377640127,0.5
U38735,0.6813263272046614,0.926128041747596,0.5
U21184,0.6057063163357511,0.9045913290527338,0.5
U74194,0.7973538042532688,0.9557189870559268,0.5
U85437,0.2559580248098155,0.7614366031496678,0.45
U13946,0.6546063381696735,0.9187472268163721,0.5
U8933,0.6973736354202953,0.9304501386219501,0.5
U6285,0.7481543572057103,0.9436224003573739,0.55
U4496,0.7170944331556492,0.9356539819799429,0.5
U50539,0.7219233538178483,0.9369107418549527,0.5
U93453,0.5693976853428397,0.8934765106737041,0.55
U11580,0.538782913675002,0.8836550483014999,0.5
U43573,0.7865621474721198,0.9531178619003629,0.5
U17317,0.7374075478767107,0.9408957692356524,0.55
U21961,0.7009711830125102,0.9314081481050371,0.5
U19709,0.8031955482070177,0.9571152996089647,0.55
U48580,0.6422109432941457,0.9152411546563536,0.5
U36206,0.804435757433372,0.9574106923701294,0.5
U83155,0.6550977687048124,0.9188851310481692,0.5
U40064,0.7370099969520136,0.9407942962647753,0.5
U75151,0.6738696160860361,0.924091924457319,0.55
U15138,0.7824425622396086,0.9521173809920404,0.5
U77529,0.4273825122414037,0.8436520177003819,0.45
U38956,0.6720983143591014,0.923605608019921,0.5
U87787,0.7638634793943988,0.9475522110482557,0.5
U13700,0.5764820688891731,0.8956888350520958,0.55
U39966,0.770337638211699,0.9491529973574819,0.55
U11142,0.7252988154683864,0.9377852413682636,0.5
U90018,0.7483118234325024,0.9436621184047245,0.5
U53083,0.4056838710822129,0.8349059350874519,0.45
U30672,0.7146928477017067,0.9350264302518662,0.55
U86851,0.5031101286959507,0.871630888384951,0.5
U17631,0.6985970397192425,0.9307763679775773,0.5
U37139,0.6241599125268601,0.9100372605284461,0.5
U27826,0.715981812438129,0.9353634554749231,0.5
U21702,0.724819620789775,0.9376612923158422,0.5
U67457,0.7711929609581718,0.9493636768804031,0.5
U25189,0.38954970906993475,0.8281568088914636,0.45
U89992,0.569418534272194,0.8934830536422846,0.5
U69109,0.5988322950779537,0.9025287448987238,0.5
U79457,0.7145683777318251,0.9349938593872051,0.55
U82725,0.5603039642254287,0.8906042002968916,0.5
U39120,0.7807847690600674,0.9517135805906811,0.5
U26719,0.7854247304962797,0.9528420489719647,0.5
U40061,0.6997596357593585,0.9310859591263141,0.55
U22488,0.49193291899386093,0.8677231359010622,0.45
U81516,0.7171640246581367,0.935672141663224,0.55
U79104,0.3839370372147232,0.8257565016724793,0.45
U88939,0.6880412963733874,0.9279464210406236,0.5
U49398,0.6133714307466442,0.9068693180994838,0.55
U8809,0.7718274250549507,0.9495198346976509,0.5
U87121,0.45406683129572184,0.8539333119830849,0.5
U48119,0.8445429278326574,0.9667726281496059,0.55
U43491,0.3603844064459063,0.8153671272323408,0.45
U77602,0.7797605973649017,0.9514637729673994,0.45
U62229,0.7828119968625472,0.9522072735234683,0.5
U15160,0.7372934287276939,0.9408666453482716,0.5
U3862,0.6976086200267301,0.9305128344238608,0.45
U22561,0.6037360968436648,0.9040020775149967,0.55
U36818,0.2559580248098155,0.7614366031496678,0.45
U48412,0.6334801143353854,0.9127389781285636,0.5
U77460,0.5325208064384557,0.8815913416513343,0.5
U85631,0.42604156386447434,0.8431219462717641,0.45
U33940,0.6293679815885345,0.9115509100360549,0.5
U23206,0.6315280080690827,0.9121757516747421,0.5
U36,0.6387695950672787,0.9142581641129626,0.5
U78874,0.5607755490700665,0.8907540668494885,0.5
U26969,0.4848982764950516,0.8652271288210965,0.5
U60862,0.7431278186911752,0.9423510175646871,0.5
U92887,0.888344362060248,0.9765989883840855,0.5
U62211,0.48148129927786837,0.8640042619366919,0.5
U33830,0.6386954359451884,0.9142369346329966,0.5
U82674,0.6192602240681736,0.9086039847539963,0.5
U23563,0.8289847819340196,0.9631841152265818,0.5
U2359,0.8010964876331145,0.9566145133542999,0.55
U28641,0.8166982771044106,0.9603119382335947,0.5
U37071,0.4636111711177867,0.8574933849894351,0.45
U6851,0.5855766021481684,0.8984972310629022,0.5
U48405,0.8036925722106203,0.9572337244617314,0.5
U61558,0.7175805890108417,0.9357808133532832,0.5
U67376,0.7501886016077889,0.9441349882322275,0.5
U34455,0.5517531165711628,0.8878691352462983,0.45
U75657,0.6374981949506121,0.9138939280898319,0.5
U52566,0.553116089268709,0.8883073556671844,0.5
U88114,0.722360119788126,0.937024081237443,0.5
U51636,0.7495945396832168,0.9439854118749336,0.5
U56470,0.5194409757876955,0.8772174073200742,0.5
U76997,0.4056838710822129,0.8349059350874519,0.45
U588,0.5534756427538768,0.8884228146080061,0.5
U31343,0.4314109279440452,0.8452364715391802,0.45
U87821,0.5594212517368619,0.8903234086648225,0.5
U23497,0.7322565462069673,0.9395775959796254,0.5
U66123,0.7209334046736541,0.9366536499801336,0.5
U8563,0.7735401711988461,0.9499408730692818,0.5
U82426,0.753641515318125,0.9450025117251408,0.5
U82643,0.5409118281096171,0.8843522714777811,0.5
U18603,0.8032625713752118,0.9571312724959605,0.55
U545,0.6984426757110456,0.9307352309376403,0.55
U17170,0.6938826672967834,0.929516723535732,0.5
U9676,0.608918024250073,0.9055486050705974,0.5
U18002,0.6028805989231111,0.9037457368311227,0.5
U8940,0.6242608837769673,0.9100667022316561,0.5
U92061,0.7369056923502229,0.9407676657630535,0.5
U3257,0.5208594569409168,0.8776959831184824,0.5
U83031,0.7485268141212911,0.9437163351768252,0.55
U19776,0.523952119748656,0.878735800556015,0.5
U36748,0.6407290589578821,0.9148183854356629,0.45
U2408,0.7353432416431888,0.9403683877132296,0.45
U82831,0.4910032126854847,0.8673949048801212,0.45
U92096,0.7589700631161224,0.9463350577410895,0.5
U38576,0.511916049619631,0.8746609734725534,0.45
U24071,0.7252164390755073,0.9377639384587249,0.5
U9225,0.7991422093025193,0.9561473242028427,0.5
U69444,0.6771608392169686,0.9249928311766368,0.5
U36574,0.762373343167714,0.9471822274066337,0.55
U47153,0.6931826407013468,0.9293290983949801,0.55
U78165,0.6807656582882345,0.9259755679071657,0.5
U22161,0.5354569586919805,0.8825613681166743,0.55
U28528,0.7206269682614913,0.9365740105584989,0.5
U48271,0.7987811448416742,0.9560609082375262,0.5
U38520,0.5940748381048155,0.9010901278233562,0.5
U71215,0.8136897651398858,0.9596033836612063,0.5
U18093,0.8548789893926775,0.969127525403275,0.55
U57407,0.7421240496487725,0.9420963065351637,0.5
U63612,0.7985307068849685,0.9560009508950267,0.5
U33081,0.7698826150989485,0.9490408416977291,0.5
U47095,0.7627783116318869,0.9472828336146899,0.5
U20897,0.7880217606140517,0.9534713373045453,0.55
U17600,0.7211547046720248,0.936711146554283,0.55
U64372,0.5602209281214752,0.8905778015234,0.45
U77320,0.7258804471427782,0.9379355989067443,0.55
U11824,0.5943161289177871,0.9011633137050888,0.5
U42716,0.455777321106054,0.854575705642038,0.5
U3066,0.5944340469876096,0.9011990707713716,0.5
U85885,0.4488056021224926,0.8519451872118191,0.5
U55766,0.5759055558220848,0.8955096159467689,0.45
U52563,0.6501516141962876,0.9174933581654094,0.5
U56538,0.7801033496261388,0.9515474035167476,0.5
U73908,0.625406847704252,0.9104005814455817,0.55
U76289,0.5846488587161606,0.8982123482087184,0.5
U66496,0.8204144333726976,0.9611842779248376,0.5
U24715,0.5281355228003376,0.8801345625174916,0.5
U57926,0.7119722977915495,0.9343134895194568,0.55
U7152,0.7013514182118524,0.93150917289847,0.5
U64577,0.5964141836820595,0.9017986744928592,0.5
U9350,0.7212946648098838,0.9367475027047533,0.5
U61386,0.3754540104016465,0.8220748265675784,0.5
U62375,0.8105410808770278,0.9588595680411478,0.55
U32428,0.5589271121068579,0.8901660676261177,0.45
U17839,0.7224972739137483,0.9370596609865406,0.5
U78914,0.7540891367706777,0.9451147409290532,0.55
U11039,0.5830085408767459,0.8977077684121416,0.5
U46843,0.501924484306746,0.871219678285493,0.5
U1532,0.7194236785968506,0.9362610266294618,0.5
U62941,0.6238968557560602,0.9099605392184805,0.5
U44037,0.7945180793157909,0.9550382303381397,0.5
U78313,0.7437670641183131,0.9425130856226155,0.55
U93265,0.7495382897514887,0.9439712440265665,0.55
U54812,0.7938729894564865,0.9548830958792696,0.5
U83214,0.551006404049568,0.8876286863315227,0.5
U69559,0.7007407525581254,0.9313469036387813,0.5
U66151,0.6819995886742898,0.9263110025372584,0.5
U93115,0.7323109503598646,0.9395915570440634,0.5
U39501,0.3839370372147232,0.8257565016724793,0.45
U50345,0.3839370372147232,0.8257565016724793,0.45
