entropy,target_entropy,optimal_lambda
0.7101970793117927,1.0,1.0
0.5039933603310025,1.0,1.0
0.6357364326318563,1.0,1.0
0.583659927357558,1.0,1.0
0.5315599213152422,1.0,1.0
0.3150346043455035,1.0,1.0
0.6495524175722731,1.0,1.0
0.7358864810705906,1.0,1.0
0.7142416006859893,1.0,1.0
0.6783348418008436,1.0,1.0
0.5975407105010901,1.0,1.0
0.6101615937174535,1.0,1.0
0.6189760077364996,1.0,1.0
0.627915237888445,1.0,1.0
0.6747577951882051,1.0,1.0
0.7090350756319455,1.0,1.0
0.8061450073896297,1.0,1.0
0.7574135731887046,1.0,1.0
0.7442850982066931,1.0,1.0
0.5903612553062394,1.0,1.0
0.7187134223783559,1.0,1.0
0.6613520952205985,1.0,1.0
0.37076342328338974,1.0,1.0
0.7158819037060178,1.0,1.0
0.6029854046890248,1.0,1.0
0.6211445599647812,1.0,1.0
0.5155217090513238,1.0,1.0
0.7448405155657319,1.0,1.0
0.31535071991755736,1.0,1.0
0.6177875881118946,1.0,1.0
0.7340727744249758,1.0,1.0
0.6169083132934932,1.0,1.0
0.7462865846549327,1.0,1.0
0.7107237401758222,1.0,1.0
0.5740079330534211,1.0,1.0
0.5394462421502846,1.0,1.0
0.6060996440573017,1.0,1.0
0.6607755101889494,1.0,1.0
0.7760268698543608,1.0,1.0
0.49941265685697206,1.0,1.0
0.6369614317010199,1.0,1.0
0.6099743283934627,1.0,1.0
0.4067692539984735,1.0,1.0
0.5843805401679857,1.0,1.0
0.5770883930301495,1.0,1.0
0.44274910821263824,1.0,1.0
0.6646626231344358,1.0,1.0
0.62139423370115,1.0,1.0
0.7104570861192563,1.0,1.0
0.4757230526839976,1.0,1.0
0.7258114349213527,1.0,1.0
0.6023209812308858,1.0,1.0
0.6800578776934827,1.0,1.0
0.5480174554647904,1.0,1.0
0.7657568427966917,1.0,1.0
0.24431477684641126,1.0,1.0
0.7426084514506289,1.0,1.0
0.7691895340881826,1.0,1.0
0.5217292540377578,1.0,1.0
0.5459232933963853,1.0,1.0
0.6076477575019336,1.0,1.0
0.6260273866713275,1.0,1.0
0.6556419573932479,1.0,1.0
0.5067764491036715,1.0,1.0
0.7419536459408439,1.0,1.0
0.5317911999738625,1.0,1.0
0.7427333619217327,1.0,1.0
0.5164828626915346,1.0,1.0
0.575850247864973,1.0,1.0
0.6522925896974463,1.0,1.0
0.6989287940199805,1.0,1.0
0.6098966468513336,1.0,1.0
0.7379956141999318,1.0,1.0
0.7944241964681792,1.0,1.0
0.7107254173252288,1.0,1.0
0.4292422935014376,1.0,1.0
0.7021902096677943,1.0,1.0
0.7301915577972421,1.0,1.0
0.32580292333074606,1.0,1.0
0.5973498832819302,1.0,1.0
0.5654165074930033,1.0,1.0
0.6116862733052628,1.0,1.0
0.6645087136784718,1.0,1.0
0.642955292902787,1.0,1.0
0.6265593330591945,1.0,1.0
0.7492951533400183,1.0,1.0
0.7002892055516723,1.0,1.0
0.5910944559245565,1.0,1.0
0.7790964010660562,1.0,1.0
0.7821361819292738,1.0,1.0
0.647261215783118,1.0,1.0
0.696854053513524,1.0,1.0
0.6573563757644639,1.0,1.0
0.5899664156746319,1.0,1.0
0.6719675009595191,1.0,1.0
0.37547055780909017,1.0,1.0
0.7230702092822832,1.0,1.0
0.6878315462778828,1.0,1.0
0.62178611397442,1.0,1.0
0.6774122699563633,1.0,1.0
0.6953187299792545,1.0,1.0
0.6823133861787203,1.0,1.0
0.7162494258640875,1.0,1.0
0.6516888000853269,1.0,1.0
0.7195380833122269,1.0,1.0
0.7094436917263998,1.0,1.0
0.7073053821452504,1.0,1.0
0.634924386836137,1.0,1.0
0.6780044954231317,1.0,1.0
0.8108010033175673,1.0,1.0
0.6471385580588405,1.0,1.0
0.6213155795550613,1.0,1.0
0.6841918140413903,1.0,1.0
0.5178301429240348,1.0,1.0
0.820016655606933,1.0,1.0
0.6668034604386651,1.0,1.0
0.7353241981917974,1.0,1.0
0.7240541945714821,1.0,1.0
0.720553983821886,1.0,1.0
0.6585407437875265,1.0,1.0
0.6777931912211376,1.0,1.0
0.5971089026976639,1.0,1.0
0.6846351493880275,1.0,1.0
0.7698333220834787,1.0,1.0
0.6898328153462021,1.0,1.0
0.6858232910609461,1.0,1.0
0.7134409666251855,1.0,1.0
0.7656002704820418,1.0,1.0
0.5410689505883708,1.0,1.0
0.7146586830870763,1.0,1.0
0.4081768979645286,1.0,1.0
0.6197886979367454,1.0,1.0
0.6842291711450792,1.0,1.0
0.5473070534881,1.0,1.0
0.587974114425707,1.0,1.0
0.791333243966965,1.0,1.0
0.6618879257194322,1.0,1.0
0.7490662419258974,1.0,1.0
0.5999119128694669,1.0,1.0
0.635523839832089,1.0,1.0
0.5684804695790794,1.0,1.0
0.6896506433804624,1.0,1.0
0.5888365989405636,1.0,1.0
0.5519550121767184,1.0,1.0
0.8223697896903004,1.0,1.0
0.6753743786435351,1.0,1.0
0.7199324137971319,1.0,1.0
0.6023976027731788,1.0,1.0
0.6872400989640921,1.0,1.0
0.754743949333893,1.0,1.0
0.6613126483589522,1.0,1.0
0.6282292603625498,1.0,1.0
0.5425253589086677,1.0,1.0
0.7984998447307212,1.0,1.0
0.4583047655809541,1.0,1.0
0.5758963467417633,1.0,1.0
0.6027821056201025,1.0,1.0
0.7084924982334911,1.0,1.0
0.6893116198097862,1.0,1.0
0.5279731869091289,1.0,1.0
0.5489615608815579,1.0,1.0
0.7315468825652532,1.0,1.0
0.7529797103247736,1.0,1.0
0.5543808771135144,1.0,1.0
0.6747184961869854,1.0,1.0
0.6941056783855347,1.0,1.0
0.7057304619368109,1.0,1.0
0.7278582753809183,1.0,1.0
0.5845974391737283,1.0,1.0
0.5051818119313298,1.0,1.0
0.7094605952886581,1.0,1.0
0.6934036091099658,1.0,1.0
0.5830590321186361,1.0,1.0
0.6473903828842142,1.0,1.0
0.7644839193932768,1.0,1.0
0.6107577275874074,1.0,1.0
0.5874061200176937,1.0,1.0
0.49180542574622743,1.0,1.0
0.5366522562509788,1.0,1.0
0.5726325656851529,1.0,1.0
0.806496356920419,1.0,1.0
0.5254768264442845,1.0,1.0
0.6771305973300364,1.0,1.0
0.6123366364829919,1.0,1.0
0.6389177633108861,1.0,1.0
0.6569211201612905,1.0,1.0
0.682136248177431,1.0,1.0
0.5569326209834431,1.0,1.0
0.7683796977464625,1.0,1.0
0.6315310269863489,1.0,1.0
0.6907382886996069,1.0,1.0
0.6443148331281391,1.0,1.0
0.6984141605990087,1.0,1.0
0.5991148210881451,1.0,1.0
0.5761686612154434,1.0,1.0
0.6882281512866593,1.0,1.0
0.7149212634916261,1.0,1.0
0.6176355220204488,1.0,1.0
0.7348671901062037,1.0,1.0
0.7137696044736028,1.0,1.0
0.7641727712964043,1.0,1.0
0.686438886344577,1.0,1.0
0.6509442320503884,1.0,1.0
0.7109063699617518,1.0,1.0
0.7102096003747443,1.0,1.0
0.6545337185265595,1.0,1.0
0.7460172517594852,1.0,1.0
0.5766032000792363,1.0,1.0
0.6488163380365218,1.0,1.0
0.6255170902320621,1.0,1.0
0.5959072805537496,1.0,1.0
0.6180258160395457,1.0,1.0
0.701250273588913,1.0,1.0
0.7038258112124113,1.0,1.0
0.7675356486368465,1.0,1.0
0.6922771499788675,1.0,1.0
0.6166920605025,1.0,1.0
0.6478749172653765,1.0,1.0
0.5347520658833202,1.0,1.0
0.5534381035366627,1.0,1.0
0.6711117008826522,1.0,1.0
0.6710266222109084,1.0,1.0
0.7410893572610391,1.0,1.0
0.6510745626072504,1.0,1.0
0.5626953596452127,1.0,1.0
0.48284509803600206,1.0,1.0
0.7084229696763833,1.0,1.0
0.597183316361921,1.0,1.0
0.5652845303965883,1.0,1.0
0.6381226792793044,1.0,1.0
0.7821904357001751,1.0,1.0
0.6538733274436811,1.0,1.0
0.7583440192027265,1.0,1.0
0.7982029739037252,1.0,1.0
0.6640419138413602,1.0,1.0
0.6435079375337274,1.0,1.0
0.645700541538622,1.0,1.0
0.7135180226407973,1.0,1.0
0.6028451937361105,1.0,1.0
0.7844657568848965,1.0,1.0
0.6564076618164765,1.0,1.0
0.715706162313003,1.0,1.0
0.5345368614304595,1.0,1.0
0.7102395940638411,1.0,1.0
0.6285603829934182,1.0,1.0
0.661383320953624,1.0,1.0
0.6453996674795344,1.0,1.0
0.679034656027291,1.0,1.0
0.6636108172643937,1.0,1.0
0.6759704632813667,1.0,1.0
0.5946125684763671,1.0,1.0
0.47743200501451855,1.0,1.0
0.7351327601676853,1.0,1.0
0.5672786685308353,1.0,1.0
0.747894627724796,1.0,1.0
0.6143631761489311,1.0,1.0
0.7368420520688803,1.0,1.0
0.7205508584479373,1.0,1.0
0.40704526395713203,1.0,1.0
0.6651150896802086,1.0,1.0
0.6605793775460604,1.0,1.0
0.7660513904074072,1.0,1.0
0.8190859729717307,1.0,1.0
0.6909328796611502,1.0,1.0
0.5247911366446458,1.0,1.0
0.6787426239268687,1.0,1.0
0.6730092258614232,1.0,1.0
0.673672592592602,1.0,1.0
0.5740883736182995,1.0,1.0
0.6720659545569057,1.0,1.0
0.7434562852630966,1.0,1.0
0.6585481616783405,1.0,1.0
0.4753841095226934,1.0,1.0
0.7882262931437024,1.0,1.0
0.6682308034161856,1.0,1.0
0.6567920301027801,1.0,1.0
0.6453506240392134,1.0,1.0
0.7620689195844387,1.0,1.0
0.7360713699722001,1.0,1.0
0.683043860148757,1.0,1.0
0.7735332845005958,1.0,1.0
0.6898366509652545,1.0,1.0
0.6538347902725411,1.0,1.0
0.6438360306609666,1.0,1.0
0.5371866275069509,1.0,1.0
0.7211232644346248,1.0,1.0
0.6976068172792633,1.0,1.0
0.7124771232994163,1.0,1.0
0.6695012033499881,1.0,1.0
0.49113997500311624,1.0,1.0
0.6635051846432674,1.0,1.0
0.5344107176257643,1.0,1.0
0.7467292563617092,1.0,1.0
0.6305117526993657,1.0,1.0
0.7564930869040704,1.0,1.0
0.7348845214676033,1.0,1.0
0.6332599582920079,1.0,1.0
0.7573394148401278,1.0,1.0
0.4882672123369827,1.0,1.0
0.5676278186157847,1.0,1.0
0.6874931759323054,1.0,1.0
0.5765646204117924,1.0,1.0
0.7028709580697408,1.0,1.0
0.7962545414920414,1.0,1.0
0.5427804255291754,1.0,1.0
0.6487610578994386,1.0,1.0
0.798509369362784,1.0,1.0
0.6270694415806402,1.0,1.0
0.7088926652643346,1.0,1.0
0.6421382380150379,1.0,1.0
0.680532738369665,1.0,1.0
0.6232900410060355,1.0,1.0
0.6278574253951239,1.0,1.0
0.6111384887683917,1.0,1.0
0.691372201223114,1.0,1.0
0.6918153845421631,1.0,1.0
0.7022437386481503,1.0,1.0
0.5288983940534112,1.0,1.0
0.6799624231943198,1.0,1.0
0.697976033381766,1.0,1.0
0.7490748653044323,1.0,1.0
0.5452700400704568,1.0,1.0
0.6348914095504018,1.0,1.0
0.5358801838093216,1.0,1.0
0.5447942002251563,1.0,1.0
0.5659175325013235,1.0,1.0
0.6418592102408366,1.0,1.0
0.6310556970346487,1.0,1.0
0.682181924027974,1.0,1.0
0.6456328057621216,1.0,1.0
0.6967785284174717,1.0,1.0
0.7264249482507028,1.0,1.0
0.6838378673808585,1.0,1.0
0.7309419856658591,1.0,1.0
0.5512708978101654,1.0,1.0
0.6823617245077215,1.0,1.0
0.7754827405401764,1.0,1.0
0.7476497108888838,1.0,1.0
0.464014269965767,1.0,1.0
0.7328193600169547,1.0,1.0
0.7796988598311992,1.0,1.0
